gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,35.29999923706055,72.82341766357422,37.52341842651367,55.37070945336169,20.070710216301144,5.05806007300982,6.32,521711.53125,414062.25
RIAL99MS,18.299999237060547,23.154436111450195,4.854436874389648,39.92842023116484,21.628420994104296,42.3299115165594,197.76,682177.375,370388.0625
RIBA99PA,42.0,30.873388290405273,-11.126611709594727,38.51382640139724,-3.486173598602761,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,13.600000381469727,16.607275009155273,3.007274627685547,16.799999237060547,3.1999988555908203,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,18.700000762939453,23.575939178466797,4.875938415527344,22.481431927602213,3.7814311646627594,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,41.70000076293945,31.68876838684082,-10.011232376098633,51.27232419552482,9.572323432585364,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,44.29999923706055,39.71352767944336,-4.5864715576171875,42.716493715294476,-1.583505521766071,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,24.100000381469727,33.54164505004883,9.441644668579102,31.175304903170904,7.075304521701177,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,30.700000762939453,41.454376220703125,10.754375457763672,48.84276764206064,18.14276687912119,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,71.0,55.18492889404297,-15.815071105957031,53.47293377162598,-17.527066228374018,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,71.0999984741211,97.35597229003906,26.25597381591797,92.92656524883505,21.826566774713953,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,46.900001525878906,26.174489974975586,-20.72551155090332,23.823129052909017,-23.07687247296989,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,39.5,47.590396881103516,8.090396881103516,54.08141387721602,14.581413877216022,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,84.19999694824219,72.88157653808594,-11.31842041015625,75.5287321592212,-8.67126478902098,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,37.20000076293945,35.575340270996094,-1.6246604919433594,34.64298554757601,-2.5570152153634425,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,16.799999237060547,24.409618377685547,7.609619140625,20.50485544835899,3.704856211298445,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,49.900001525878906,36.32583999633789,-13.574161529541016,37.201903655405054,-12.698097870473852,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,62.099998474121094,63.0658073425293,0.9658088684082031,53.20293926700202,-8.89705920711907,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,59.099998474121094,58.452823638916016,-0.6471748352050781,38.64507912330239,-20.454919350818706,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,40.099998474121094,25.94917869567871,-14.150819778442383,30.815788093289488,-9.284210380831606,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,35.79999923706055,42.76176834106445,6.961769104003906,65.23694587234908,29.436946635288535,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,78.5,77.90548706054688,-0.594512939453125,67.03991094968707,-11.46008905031293,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,21.299999237060547,55.34864044189453,34.048641204833984,27.938510524035724,6.638511286975177,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,34.79999923706055,46.37007522583008,11.570075988769531,22.685706977922585,-12.114292259137962,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,99.69999694824219,73.45291137695312,-26.247085571289062,66.66726171451167,-33.03273523373052,11.3991771274633,18.86,324465.15625,227710.28125
