gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,12.399999618530273,9.78026294708252,-2.619736671447754,12.708290020144597,0.30829040161432353,5.05806007300982,6.32,521711.53125,414062.25
RIAL99MS,11.399999618530273,19.312963485717773,7.9129638671875,8.0,-3.3999996185302734,42.3299115165594,197.76,682177.375,370388.0625
RIBA99PA,11.0,8.93366813659668,-2.0663318634033203,14.36697377427244,3.3669737742724397,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,22.200000762939453,18.98358726501465,-3.2164134979248047,18.90704704662628,-3.292953716313175,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,21.899999618530273,22.622591018676758,0.7225914001464844,15.595972168323694,-6.304027450206579,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,16.200000762939453,7.032595634460449,-9.167405128479004,14.71679412893144,-1.4832066340080132,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,30.100000381469727,10.469301223754883,-19.630699157714844,12.958548313229885,-17.141452068239843,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,15.800000190734863,9.905416488647461,-5.894583702087402,15.66292322109561,-0.13707696963925287,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,8.399999618530273,14.748892784118652,6.348893165588379,18.254587709282756,9.854588090752483,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,17.5,19.57269287109375,2.07269287109375,17.99185348924934,0.49185348924934047,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,18.399999618530273,17.792526245117188,-0.6074733734130859,18.28329671283813,-0.11670290569214359,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,13.199999809265137,13.80987548828125,0.6098756790161133,15.918936976124208,2.718937166859071,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,17.0,33.25023651123047,16.25023651123047,18.059469249509483,1.0594692495094833,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,23.0,17.51158332824707,-5.48841667175293,21.23745740715237,-1.7625425928476304,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,8.0,7.68666934967041,-0.31333065032958984,12.716983213112135,4.716983213112135,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,16.299999237060547,22.539180755615234,6.2391815185546875,22.120484221994857,5.8204849849343105,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,9.600000381469727,12.11121940612793,2.511219024658203,10.216663191193506,0.6166628097237794,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,8.899999618530273,19.808883666992188,10.908884048461914,13.82790778383537,4.927908165305096,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,13.800000190734863,21.70496368408203,7.904963493347168,17.689026102725176,3.889025911990313,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,17.700000762939453,17.859582901000977,0.15958213806152344,15.082900855981434,-2.6170999069580194,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,21.200000762939453,7.947121620178223,-13.25287914276123,13.751547627019145,-7.4484531359203086,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,18.799999237060547,30.645700454711914,11.845701217651367,24.52475156240404,5.724752325343495,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,15.100000381469727,11.691753387451172,-3.4082469940185547,16.754740356279836,1.6547399748101093,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,11.600000381469727,11.34922981262207,-0.25077056884765625,8.0,-3.6000003814697266,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,13.600000381469727,12.410161018371582,-1.1898393630981445,12.226596574800812,-1.3734038066689145,11.3991771274633,18.86,324465.15625,227710.28125
