gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,77.80000305175781,100.07536315917969,22.275360107421875,62.65508563755789,-15.144917414199924,5.05806007300982,6.32,521711.53125,414062.25
RIAL99MS,121.0999984741211,178.3157958984375,57.215797424316406,95.4157355200471,-25.684262954074,42.3299115165594,197.76,682177.375,370388.0625
RIBA99PA,73.80000305175781,101.9385986328125,28.138595581054688,133.24203415123316,59.442031099475344,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,83.0,145.3313751220703,62.33137512207031,138.7854655868782,55.78546558687819,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,183.8000030517578,162.14796447753906,-21.65203857421875,86.75452804112726,-97.04547501063055,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,134.89999389648438,132.28990173339844,-2.6100921630859375,133.9976820595255,-0.9023118369588872,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,74.9000015258789,107.24793243408203,32.347930908203125,85.82899280518426,10.92899127930535,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,153.1999969482422,115.036376953125,-38.16361999511719,132.5118824896602,-20.688114458581992,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,90.5999984741211,78.24398040771484,-12.35601806640625,66.40853341708441,-24.19146505703668,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,56.5,60.954139709472656,4.454139709472656,59.084150481075,2.5841504810749996,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,108.5,94.52434539794922,-13.975654602050781,86.8446277932027,-21.655372206797296,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,124.69999694824219,122.59928131103516,-2.1007156372070312,122.50590056580691,-2.1940963824352764,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,69.5999984741211,134.72804260253906,65.12804412841797,73.40662747293064,3.8066289988095434,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,82.0,93.86040496826172,11.860404968261719,93.36139843334814,11.361398433348143,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,124.9000015258789,100.989990234375,-23.910011291503906,124.98105872250848,0.08105719662957256,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,120.4000015258789,127.80288696289062,7.402885437011719,135.31713971291902,14.91713818704011,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,93.30000305175781,118.477783203125,25.177780151367188,153.02945978069874,59.72945672894093,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,132.89999389648438,192.02481079101562,59.12481689453125,114.51041174707409,-18.389582149410288,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,108.5,86.7684097290039,-21.731590270996094,76.8318926206813,-31.6681073793187,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,122.30000305175781,96.16516876220703,-26.13483428955078,131.69202783833072,9.392024786572904,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,130.5,64.31424713134766,-66.18575286865234,114.51531106018119,-15.98468893981881,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,55.599998474121094,94.66867065429688,39.06867218017578,66.44778155841875,10.84778308429766,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,140.3000030517578,144.77133178710938,4.4713287353515625,133.91900576979245,-6.380997281965364,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,91.9000015258789,131.11366271972656,39.213661193847656,101.5552090526403,9.655207526761387,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,109.9000015258789,120.12924194335938,10.229240417480469,126.33995977702973,16.439958251150827,11.3991771274633,18.86,324465.15625,227710.28125
