gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,107.80000305175781,112.43276977539062,4.6327667236328125,110.98435467120468,3.184351619446872,5.05806007300982,6.32,521711.53125,414062.25
RIBA99PA,75.5999984741211,69.20997619628906,-6.390022277832031,88.24597564721326,12.645977173092163,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,105.4000015258789,108.7029037475586,3.3029022216796875,115.57518969815423,10.175188172275327,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,112.69999694824219,99.6193618774414,-13.080635070800781,91.64210630082012,-21.05789064742207,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,79.0999984741211,65.11385345458984,-13.98614501953125,81.68665884277061,2.586660368649518,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,76.9000015258789,81.59321594238281,4.693214416503906,90.702221258161,13.802219732282097,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,130.10000610351562,142.3533477783203,12.253341674804688,136.704714036615,6.604707933099377,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,67.30000305175781,67.69574737548828,0.39574432373046875,83.10365064032835,15.803647588570541,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,82.69999694824219,69.69918060302734,-13.000816345214844,73.27957032321014,-9.42042662503205,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,59.900001525878906,39.48616409301758,-20.413837432861328,42.900001525878906,-17.0,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,146.5,96.63639831542969,-49.86360168457031,113.28218984825799,-33.217810151742015,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,91.5,63.36559295654297,-28.13440704345703,76.37672307246727,-15.123276927532729,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,42.900001525878906,56.08420181274414,13.184200286865234,51.46816426220649,8.568162736327587,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,108.69999694824219,101.14990234375,-7.5500946044921875,120.48389209658225,11.783895148340065,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,106.5999984741211,103.70521545410156,-2.8947830200195312,127.80721244803097,21.207213973909873,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,132.39999389648438,113.37859344482422,-19.021400451660156,137.99176086372248,5.591766967238101,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,67.5,61.7275276184082,-5.772472381591797,70.32848632323304,2.8284863232330366,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,97.9000015258789,87.05648803710938,-10.843513488769531,98.49375724435086,0.5937557184719537,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,134.0,91.71954345703125,-42.28045654296875,96.44768905153569,-37.55231094846431,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,63.900001525878906,76.86072540283203,12.960723876953125,82.49223647620316,18.592234950324254,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,54.099998474121094,46.859867095947266,-7.240131378173828,54.257338903147115,0.1573404290260214,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,101.30000305175781,144.01866149902344,42.718658447265625,112.31575786466844,11.015754812910629,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,120.0,127.07878112792969,7.0787811279296875,112.55020969582078,-7.449790304179217,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,48.79999923706055,67.20349884033203,18.403499603271484,55.881474168212584,7.081474931152037,11.3991771274633,18.86,324465.15625,227710.28125
