gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,107.80000305175781,120.28548431396484,12.485481262207031,110.9961080705818,3.1961050188239852,5.05806007300982,6.32,521711.53125,414062.25
RIBA99PA,75.5999984741211,75.53811645507812,-0.06188201904296875,88.37278095597257,12.772782481851479,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,105.4000015258789,116.39888000488281,10.998878479003906,115.65656571091957,10.25656418504066,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,112.69999694824219,106.06555938720703,-6.634437561035156,91.64864449640095,-21.05135245184124,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,79.0999984741211,70.77172088623047,-8.328277587890625,81.78696417517186,2.6869657010507666,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,76.9000015258789,90.01762390136719,13.117622375488281,90.76774341390393,13.867741888025023,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,130.10000610351562,148.56146240234375,18.461456298828125,136.57074569660907,6.470739593093441,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,67.30000305175781,71.85164642333984,4.551643371582031,83.3231651213602,16.023162069602392,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,82.69999694824219,71.96733093261719,-10.732666015625,73.26166922485365,-9.43832772338854,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,59.900001525878906,43.78547286987305,-16.11452865600586,42.900001525878906,-17.0,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,146.5,108.01590728759766,-38.484092712402344,113.2265139388359,-33.27348606116411,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,91.5,68.86225891113281,-22.637741088867188,76.44200799312985,-15.057992006870151,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,42.900001525878906,60.05275344848633,17.152751922607422,51.428250813054774,8.528249287175868,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,108.69999694824219,111.21651458740234,2.5165176391601562,120.46580302044401,11.765806072201826,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,106.5999984741211,110.57688903808594,3.9768905639648438,127.85220497545544,21.252206501334342,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,132.39999389648438,120.62113952636719,-11.778854370117188,138.01875667877664,5.618762782292265,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,67.5,67.14037322998047,-0.35962677001953125,70.37303864180683,2.873038641806829,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,97.9000015258789,96.02998352050781,-1.8700180053710938,98.56294121020875,0.6629396843298423,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,134.0,102.66081237792969,-31.339187622070312,96.46724038750924,-37.532759612490764,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,63.900001525878906,85.11892700195312,21.21892547607422,82.4456110761613,18.545609550282393,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,54.099998474121094,50.99439239501953,-3.1056060791015625,54.28220599341887,0.18220751929777634,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,101.30000305175781,153.01661682128906,51.71661376953125,112.06222813534687,10.762225083589058,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,120.0,139.14654541015625,19.14654541015625,112.40567573829993,-7.594324261700066,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,48.79999923706055,71.07255554199219,22.27255630493164,55.79839403980085,6.9983948027403,11.3991771274633,18.86,324465.15625,227710.28125
