gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,14.699999809265137,11.507564544677734,-3.1924352645874023,12.240591280221446,-2.4594085290436905,5.05806007300982,6.32,521711.53125,414062.25
RIAL99MS,44.900001525878906,32.86412048339844,-12.035881042480469,33.293932761596864,-11.606068764282043,42.3299115165594,197.76,682177.375,370388.0625
RIBA99PA,12.899999618530273,10.072375297546387,-2.8276243209838867,17.237499762711796,4.337500144181522,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,48.0,40.94035339355469,-7.0596466064453125,48.70000076293945,0.7000007629394531,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,43.0,44.78199768066406,1.7819976806640625,38.423851732767915,-4.576148267232085,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,9.0,8.167628288269043,-0.832371711730957,17.18353944294478,8.183539442944781,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,18.700000762939453,9.718019485473633,-8.98198127746582,12.459808801946801,-6.240191960992652,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,35.29999923706055,35.52068328857422,0.22068405151367188,40.634409641547585,5.334410404487038,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,8.800000190734863,11.494948387145996,2.694948196411133,15.357406934056268,6.557406743321405,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,16.799999237060547,13.498204231262207,-3.30179500579834,8.778909517934915,-8.021089719125632,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,34.20000076293945,22.934412002563477,-11.265588760375977,27.42688879962379,-6.773111963315664,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,43.400001525878906,26.409896850585938,-16.99010467529297,29.6288115981586,-13.771189927720307,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,8.5,15.734321594238281,7.234321594238281,12.556277625334578,4.0562776253345785,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,21.799999237060547,25.168567657470703,3.3685684204101562,27.70410950682288,5.904110269762334,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,15.100000381469727,11.246623992919922,-3.8533763885498047,20.431822863620063,5.331822482150336,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,38.599998474121094,49.9713134765625,11.371315002441406,48.70000076293945,10.10000228881836,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,17.200000762939453,21.034019470214844,3.8340187072753906,26.887393796936053,9.6873930339966,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,13.300000190734863,20.2674617767334,6.967461585998535,14.122438202397996,0.8224380116631327,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,10.399999618530273,22.25154685974121,11.851547241210938,16.185470122776298,5.785470504246025,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,22.399999618530273,28.560867309570312,6.160867691040039,21.39962956231805,-1.0003700562122226,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,15.199999809265137,8.942062377929688,-6.257937431335449,13.17494421891083,-2.025055590354306,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,20.799999237060547,19.105056762695312,-1.6949424743652344,18.338126807465628,-2.4618724295949193,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,48.70000076293945,45.963356018066406,-2.736644744873047,26.678721617492847,-22.021279145446606,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,16.5,27.763818740844727,11.263818740844727,26.13819251737926,9.63819251737926,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,30.399999618530273,36.862815856933594,6.46281623840332,29.590030536520548,-0.8099690820097258,11.3991771274633,18.86,324465.15625,227710.28125
