gh_id,obs,pred_gridpp,err_gridpp,pred_uk,err_uk,cont_pr,elev,px,py
RIAI99PA,114.80000305175781,92.54981231689453,-22.25019073486328,92.71389787875675,-22.08610517300106,5.05806007300982,6.32,521711.53125,414062.25
RIAL99MS,84.80000305175781,50.231441497802734,-34.56856155395508,90.9122085331154,6.1122054813575915,42.3299115165594,197.76,682177.375,370388.0625
RIBA99PA,36.29999923706055,31.221229553222656,-5.078769683837891,49.35349838820627,13.053499151145722,20.808270621307,30.94,513696.03125,248306.28125
RIDAGDA,54.29999923706055,49.46787643432617,-4.832122802734375,56.59878763493079,2.29878839787024,44.6089780502326,187.13,721360.4375,223724.65625
RIDM99MS,37.0,52.28422164916992,15.284221649169922,34.47844399720937,-2.521556002790632,40.2345554092767,97.52,663771.0625,194691.140625
RIDO99MS,63.0,43.24231719970703,-19.75768280029297,72.17482211886811,9.174822118868107,26.4014831951799,41.32,458249.125,275283.5625
RIGASLU,78.5,39.62136459350586,-38.87863540649414,58.78797683510932,-19.71202316489068,4.43296769524904,2.75,506367.15625,312359.0625
RIGU99MS,44.29999923706055,86.72926330566406,42.429264068603516,81.91707904989178,37.617079812831236,42.1786455620948,141.32,664551.8125,335384.03125
RIJE99PA,31.399999618530273,46.561038970947266,15.161039352416992,63.17845278761715,31.778453169086873,3.7727864706312,7.34,497791.9375,268067.84375
RIKO99PA,134.0,119.24064636230469,-14.759353637695312,126.05043554893761,-7.949564451062386,3.6807807416504,3.58,415946.5,401419.8125
RILP99PA,99.19999694824219,120.8916015625,21.691604614257812,106.61824617316945,7.418249224927266,2.87363895712746,3.26,316503.75,262976.28125
RIMADONA,98.5999984741211,59.65642547607422,-38.943572998046875,58.8238794017459,-39.776119072375195,37.2961234399292,131.39,636462.0,302730.875
RIME99MS,116.80000305175781,135.36337280273438,18.563369750976562,94.2280494831505,-22.571953568607313,4.32397115910191,4.97,446610.9375,354828.71875
RIPA99PA,150.5,103.65984344482422,-46.84015655517578,103.97777577448412,-46.522224225515885,5.68601965193325,8.2,328790.4375,308474.75
RIPR99PA,79.0,68.31520080566406,-10.684799194335938,86.13916264382055,7.139162643820555,39.0253918181656,122.07,580587.3125,353311.1875
RIREZEKN,49.29999923706055,59.62612533569336,10.326126098632812,59.62560344566863,10.325604208608084,45.1158600928499,169.06,706729.375,264540.5625
RIRU99PA,96.0,121.73396301269531,25.733963012695312,98.58694234199214,2.586942341992142,30.012233602891,67.71,581338.8125,416897.25
RISA99PA,94.4000015258789,128.667724609375,34.267723083496094,116.69845315553387,22.298451629654963,38.1622079313054,121.61,403690.96875,286226.15625
RISE99MS,49.900001525878906,108.02294158935547,58.12294006347656,80.62877405309733,30.728772527218425,6.35558440240894,7.68,524837.0625,350926.6875
RISI99PA,74.4000015258789,71.9811782836914,-2.4188232421875,53.945633606965814,-20.454367918913093,32.2237594837084,79.64,569199.0,278158.15625
RIST99PA,116.5999984741211,99.0700454711914,-17.529953002929688,116.1363844676712,-0.4636140064498875,31.9413254097329,79.97,412399.34375,338731.6875
RIVE99PA,99.5999984741211,132.236083984375,32.636085510253906,150.5,50.900001525878906,1.46816869349303,2.33,352006.3125,364099.3125
RIZI99PA,62.70000076293945,101.32353973388672,38.623538970947266,52.63063783225579,-10.06936293068366,37.6519666305438,106.71,618013.25,265599.84375
RIZO99MS,93.9000015258789,104.71878051757812,10.818778991699219,82.82266578437228,-11.07733574150663,41.5944482681889,187.72,615333.875,334033.53125
RUCAVA,96.80000305175781,88.61061096191406,-8.18939208984375,83.00522771651876,-13.794775335239052,11.3991771274633,18.86,324465.15625,227710.28125
